source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Tem/Effector helper T cells,Tem/Trm cytotoxic T cells,VTN,ITGB3,-0.040430833,1.0,0.0005339404,-0.04043093808469275,-inf,-0.0055576037,,,
Tem/Effector helper T cells,Tem/Trm cytotoxic T cells,VTN,ITGB6,-0.010244857,1.0,9.601099e-05,-0.010244778128171685,-inf,0.018560346,,,
Tem/Effector helper T cells,Tem/Trm cytotoxic T cells,VTN,ITGB8,-0.012141203,0.8,0.00012352264,-0.01214136444250041,-inf,-0.00084395823,,,
Tem/Effector helper T cells,Tem/Trm cytotoxic T cells,VTN,PLAUR,-0.15891045,1.0,0.0022528083,-0.15891267225100708,-inf,-0.10958996,,,
Tem/Effector helper T cells,Tem/Trm cytotoxic T cells,VTN,PVR,-0.034870356,1.0,0.0004532706,-0.034870803539306154,-inf,0.059188303,,,
Tem/Effector helper T cells,pDC,ADGRE5,CD55,-0.22968389,1.0,0.028871993,-0.22968395647695852,-0.78602386,0.019051958,,,
Tem/Effector helper T cells,pDC,C1QA,CD33,-0.033403657,0.8,-0.0008701738,-0.03340451493188824,-15.53214,-0.00038082048,,,
Tem/Effector helper T cells,pDC,C1QA,CD93,-0.037491526,0.84,-0.00023272795,-0.03749241057901449,-15.730568,0.00021822768,,,
Tem/Effector helper T cells,pDC,C1QA,CSPG4,0.14413624,0.0,-0.028555024,0.14413513711370685,-inf,-0.061933745,,,
Tem/Effector helper T cells,pDC,C1QB,CD33,-0.016316272,0.61,-0.0004887609,-0.016315959780060146,-23.991009,-0.00030522712,,,
Tem/Effector helper T cells,pDC,C1QB,LRP1,-0.060402345,0.96,0.0033725796,-0.060401975654347115,-22.239805,-0.0036644721,,,
Tem/Effector helper T cells,pDC,C3,C5AR2,-0.039939106,0.96,0.0015717105,-0.03993935414878952,-64.99976,0.0015248737,,,
Tem/Effector helper T cells,pDC,C3,CD19,-0.08617866,1.0,0.0048176832,-0.08617893781163241,-53.48245,0.0047969953,,,
Tem/Effector helper T cells,pDC,C3,CD46,0.009525107,0.33,-0.0019006298,0.00952497403404124,-49.108486,0.0053772144,,,
Tem/Effector helper T cells,pDC,C3,CR1,-0.07075143,0.99,0.0037347064,-0.07075172296165158,-59.85078,0.0024309955,,,
Tem/Effector helper T cells,pDC,C3,ITGAM,-0.14054975,1.0,0.008634482,-0.14055018140905767,-50.29089,-0.15402655,,,
Tem/Effector helper T cells,pDC,C3,ITGAX,-0.036188215,0.83,0.0013084015,-0.03618845763628772,-49.928974,0.0024105418,,,
Tem/Effector helper T cells,pDC,C3,ITGB2,-0.22391424,1.0,0.014486588,-0.2239145958732251,-49.532417,-0.006684834,,,
Tem/Effector helper T cells,pDC,C3,LRP1,-0.056055505,0.97,0.0027030664,-0.05605568522806184,-50.507133,-0.0072892373,,,
Tem/Effector helper T cells,pDC,C3,NRP1,2.9606142,0.0,-0.20906426,2.9606108830900966,-52.77221,-0.087142974,,,
Tem/Effector helper T cells,pDC,C4A,C5AR2,-0.011918866,0.58,-0.0009377084,-0.011918548541821956,-inf,0.0051521515,,,
Tem/Effector helper T cells,pDC,C4A,CR1,-0.042731196,0.9,-0.0022281874,-0.042730917354684025,-inf,0.008213702,,,
Tem/Effector helper T cells,pDC,C4A,NRP1,2.9886343,0.0,0.12473119,2.988631688697064,-inf,-0.29443344,1.0,,
Tem/Effector helper T cells,pDC,C4BPA,BMPR2,0.07624585,0.0,-0.0011506397,0.07624601922310487,-inf,0.85215217,,,
Tem/Effector helper T cells,pDC,C4BPA,CD40,-0.06060033,1.0,0.0008213547,-0.06060052687591168,-inf,-0.010170394,,,
Tem/Effector helper T cells,pDC,C4BPA,LRP1,-0.04210832,0.88,0.0005548793,-0.04210832525469005,-inf,0.01596836,,,
Tem/Effector helper T cells,pDC,C5,C5AR1,-0.08716435,1.0,0.0026204719,-0.08716477131724738,-28.081501,0.01996967,,,
Tem/Effector helper T cells,pDC,C5,C5AR2,-0.030697051,0.82,0.00074401655,-0.030697308488364147,-42.540535,0.003241356,,,
Tem/Effector helper T cells,pDC,CD55,ADGRE5,-0.1476705,1.0,0.020780932,-0.147671076732028,-0.7087261,0.013712856,,,
Tem/Effector helper T cells,pDC,CD59,CD2,-0.22480083,1.0,-0.09666065,-0.2247992357036679,-1.6271452,0.015393655,,,
Tem/Effector helper T cells,pDC,CFP,NCR1,-0.21542582,1.0,0.04602316,-0.21542858631190198,-3.4594946,-0.019136159,,,
Tem/Effector helper T cells,pDC,FCN2,LRP1,-0.041801088,0.86,0.0005075584,-0.04180096994028681,-inf,-0.0007848962,,,
Tem/Effector helper T cells,pDC,HMGB1,THBD,0.57649755,0.0,0.00019862584,0.5764975815535066,-5.4604435,0.0004826209,1.0,,
Tem/Effector helper T cells,pDC,HP,ITGAM,-0.14805116,1.0,0.012325176,-0.14805150211942947,-19.04211,0.18683013,,,
Tem/Effector helper T cells,pDC,ICAM1,ITGAM,-0.22549026,1.0,0.05042521,-0.2254881185472526,-2.9279754,-0.13415867,,,
Tem/Effector helper T cells,pDC,ICAM1,ITGAX,-0.12112872,1.0,0.0076410403,-0.12112639477448264,-2.5660582,0.002099606,,,
Tem/Effector helper T cells,pDC,ICAM2,ITGAM,-0.03984464,0.88,-0.040912427,-0.03984459345503416,-1.4680166,-1.2639356,,,
Tem/Effector helper T cells,pDC,ICAM4,ITGAM,-0.1594553,1.0,0.01793601,-0.1594545776793232,-11.43381,-0.04284528,,,
Tem/Effector helper T cells,pDC,JAG1,CD46,0.0031227414,0.43,-0.0025940028,0.003122673033308352,-14.240327,0.002587327,,,
Tem/Effector helper T cells,pDC,MELTF,PLG,-0.009719423,0.86,6.21604e-05,-0.009719355729695062,-inf,0.013682735,,,
Tem/Effector helper T cells,pDC,PF4,THBD,0.48914662,0.0,-0.2012017,0.48914695257611973,-7.306359,-0.036576938,,,
Tem/Effector helper T cells,pDC,PLG,F2R,-0.0989909,1.0,0.0007826992,-0.098990536134627,-inf,0.016168566,,,
Tem/Effector helper T cells,pDC,PLG,F2RL1,-0.030589022,0.59,0.00023060682,-0.03058891421730703,-inf,-0.028655576,,,
Tem/Effector helper T cells,pDC,PLG,F3,0.0015796984,0.3,-2.9036715e-05,0.0015798124763742325,-inf,-0.0023830037,,,
Tem/Effector helper T cells,pDC,PLG,ITGA9,-0.008779806,1.0,5.4577995e-05,-0.008779733648935866,-inf,-0.00017417075,,,
Tem/Effector helper T cells,pDC,PLG,ITGB1,-0.15364124,1.0,0.0012237987,-0.15364133765048182,-inf,-0.23833469,,,
Tem/Effector helper T cells,pDC,PLG,PLGRKT,-0.0426435,0.85,0.00032790218,-0.042643365735979974,-inf,0.006735746,,,
Tem/Effector helper T cells,pDC,PROC,THBD,0.5595189,0.0,-0.038948253,0.5595186830156212,-51.63287,-0.005122634,,,
Tem/Effector helper T cells,pDC,PROS1,AXL,0.5267902,0.0,-0.061520357,0.5267907282720293,-19.627686,-0.018085364,,,
Tem/Effector helper T cells,pDC,PROS1,MERTK,-0.054665666,1.0,0.0029876863,-0.05466521066841244,-41.807877,0.0034357507,,,
Tem/Effector helper T cells,pDC,RPS19,C5AR1,0.14783105,0.0,-0.07150332,0.14783082808966402,-1.2895974,0.008792015,,,
Tem/Effector helper T cells,pDC,SERPING1,LRP1,-0.09205213,1.0,0.008247375,-0.09205383180165913,-14.405602,-0.0026849068,,,
Tem/Effector helper T cells,pDC,SERPING1,SELP,-0.04934572,0.99,-0.00089972286,-0.049347476187670755,-21.52825,-9.080914e-05,,,
Tem/Effector helper T cells,pDC,SPON2,ITGAM,-0.34104475,1.0,0.10727802,-0.3410403942141306,-2.189959,0.15418366,,,
Tem/Effector helper T cells,pDC,VTN,ITGA5,-0.07881109,1.0,0.00109075,-0.07881109945217427,-inf,0.02469388,,,
Tem/Effector helper T cells,pDC,VTN,ITGA8,-0.008814263,1.0,7.525636e-05,-0.00881424222701956,-inf,-0.00079472514,,,
Tem/Effector helper T cells,pDC,VTN,ITGAV,-0.0323489,0.86,0.00041669008,-0.03234889074748538,-inf,0.13007155,,,
Tem/Effector helper T cells,pDC,VTN,ITGB3,-0.019518552,0.65,0.00023055109,-0.019518590378103256,-inf,-0.002399728,,,
Tem/Effector helper T cells,pDC,VTN,ITGB6,-0.010244794,0.2,9.6010095e-05,-0.010244778128171806,-inf,0.018560173,,,
Tem/Effector helper T cells,pDC,VTN,ITGB8,0.00074905274,0.24,-6.348545e-05,0.0007490199697338515,-inf,0.00043375912,,,
Tem/Effector helper T cells,pDC,VTN,PLAUR,0.07229608,0.01,-0.001101469,0.07229619202615079,-inf,0.053581987,,,
Tem/Effector helper T cells,pDC,VTN,PVR,-0.023138234,0.69,0.00028306438,-0.02313824528909938,-inf,0.036962688,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,ADGRE5,CD55,-0.0627305,1.0,-0.06616199,-0.06273671309100165,-0.37938127,-0.043658763,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,C1QA,CD33,-0.12184647,1.0,0.012037076,-0.12184383015979723,-14.26146,0.005267873,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,C1QA,CD93,-0.096646965,1.0,0.008567514,-0.09664769333917064,-14.027338,-0.008033709,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,C1QA,CSPG4,-0.033005342,1.0,-0.00019490568,-0.03300496562713254,,-0.00042273605,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,C1QB,CD33,-0.10805468,1.0,0.007214062,-0.10805216629407118,-22.851173,0.0045051216,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,C1QB,LRP1,-0.11377372,1.0,0.007685977,-0.11376664272078714,-23.5119,-0.008351188,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,C3,C5AR2,-0.04812896,1.0,0.002146668,-0.04813229884243151,-51.943867,0.0020826976,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,C3,CD19,-0.09349406,1.0,0.005331385,-0.09349250846027019,-53.63739,0.0053084916,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,C3,CD46,-0.01879288,1.0,8.72188e-05,-0.018792882402459944,-49.041523,-0.00024675726,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,C3,CR1,-0.07295249,1.0,0.0038893276,-0.07295533217708842,-51.473755,0.0025316416,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,C3,ITGAM,0.2700114,0.0,-0.020187397,0.2700118239948173,-48.414867,0.3601137,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,C3,ITGAX,0.08245779,0.0,-0.0070207734,0.08245196873578681,-49.645107,-0.012934766,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,C3,ITGB2,0.46036017,0.0,-0.033550248,0.46035849666525597,-48.34895,0.015481757,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,C3,LRP1,-0.110695034,1.0,0.006538927,-0.11068765815581579,-52.166836,-0.017633231,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,C3,NRP1,-0.034409523,1.0,0.0011835373,-0.03441160086165653,-75.03279,0.00049332663,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,C4A,C5AR2,-0.037426952,1.0,0.0008376638,-0.03743120436037681,-inf,-0.004602466,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,C4A,CR1,-0.062250484,1.0,0.0015176771,-0.06225423769503373,-inf,-0.0055945683,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,C4A,NRP1,-0.023707518,1.0,0.00046183498,-0.02371050637960183,-inf,-0.0010901818,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,C4BPA,BMPR2,0.03557113,0.0,-0.0005644703,0.03556893199763898,-inf,0.418041,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,C4BPA,CD40,-0.05988368,1.0,0.000810985,-0.05987568488621543,-inf,-0.010041992,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,C4BPA,LRP1,-0.09674692,1.0,0.0013421655,-0.09674029818244725,-inf,0.038624946,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,C5,C5AR1,-0.13868076,1.0,0.0086782295,-0.13868053421918602,-28.7815,0.066133656,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,C5,C5AR2,-0.048552226,1.0,0.0021984396,-0.048555352660824405,-29.975208,0.009577644,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,CD55,ADGRE5,0.013861999,0.01,-0.18759342,0.013870431676229394,-0.10855299,-0.123788536,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,CD59,CD2,0.08717273,0.0,0.006801512,0.08717179989407309,-0.6620227,-0.0010831723,1.0,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,CFP,NCR1,0.29065335,0.0,-0.27129495,0.29066230627669243,0.036492705,0.11280285,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,FCN2,LRP1,-0.09643997,1.0,0.001227802,-0.09643294286804359,-inf,-0.0018986925,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,HMGB1,THBD,0.04695293,0.0,-0.01441611,0.04695221041610257,-13.311364,-0.03502825,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,HP,ITGAM,0.2593805,0.0,-0.03241557,0.25937932279518233,-21.325941,-0.49136862,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,ICAM1,ITGAM,0.21027933,0.0,-0.08889404,0.21027899378075937,-0.7608504,0.2365068,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,ICAM1,ITGAX,0.022725739,0.0,-0.03091557,0.02271913852172887,-1.9910927,-0.008494984,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,ICAM2,ITGAM,0.22159615,0.0,-0.0758769,0.22159660411378207,0.14797986,-2.3441167,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,ICAM4,ITGAM,0.24531181,0.0,-0.04859801,0.24531455062258878,-12.053232,0.11609022,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,JAG1,CD46,-0.0216062,1.0,0.00010119986,-0.021607399373408286,-6.406668,-0.00010093942,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,MELTF,PLG,0.023411334,0.0,0.000531794,0.023413578264447628,inf,0.1170584,1.0,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,PF4,THBD,-0.10733354,1.0,0.010877095,-0.10733263408428151,-15.267113,0.001977373,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,PLG,F2R,0.26499456,0.0,-0.0021549505,0.26498325914289805,-inf,-0.044515774,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,PLG,F2RL1,-0.025417361,1.0,0.00018884987,-0.025419958230952954,-inf,-0.023466788,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,PLG,F3,-0.020401023,1.0,0.00014836495,-0.020402083385404834,-inf,0.01217611,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,PLG,ITGA9,-0.004255779,0.71,1.8063047e-05,-0.004255883767091484,,-5.7643276e-05,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,PLG,ITGB1,0.07254654,0.0,-0.00060177833,0.07254803856209405,-inf,0.11719627,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,PLG,PLGRKT,0.0241264,0.01,-0.00021099836,0.024126988069303718,-inf,-0.004334315,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,PROC,THBD,-0.05452306,1.0,0.0022195217,-0.054524018238969824,-32.727627,0.00029192056,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,PROS1,AXL,-0.029949114,1.0,0.0004664048,-0.029947715271659098,-11.943705,0.0001371107,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,PROS1,MERTK,-0.050150666,1.0,0.002514789,-0.05015094818729371,-34.018143,0.0028919326,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,RPS19,C5AR1,0.011204839,0.09,-0.06369074,0.011204417628626825,-1.5883518,0.0078313835,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,SERPING1,LRP1,-0.14115378,1.0,0.017887196,-0.14114552627862423,-14.8269825,-0.0058231205,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,SERPING1,SELP,-0.077333234,1.0,0.0056312913,-0.07733557369078715,-21.770836,0.0005683669,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,SPON2,ITGAM,0.4509586,0.0,0.18794668,0.4509604679373909,0.608467,0.2701234,1.0,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,VTN,ITGA5,0.0627021,0.0,-0.0009623598,0.06269785497706633,-inf,-0.021787208,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,VTN,ITGA8,-0.008814742,1.0,7.526503e-05,-0.008814242227019431,-inf,-0.0007948167,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,VTN,ITGAV,0.032462772,0.0,-0.0005236229,0.032463328997290465,-inf,-0.16345106,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,VTN,ITGB3,-0.036526993,1.0,0.00047733707,-0.036528411644383633,-inf,-0.004968439,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,VTN,ITGB6,-0.010245544,0.98,9.602428e-05,-0.010244778128173593,-inf,0.018562915,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,VTN,ITGB8,-0.011223419,1.0,0.00011021209,-0.011223791996674243,-inf,-0.00075301505,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,VTN,PLAUR,-0.14050649,1.0,0.0019859567,-0.1405071824336345,-inf,-0.09660871,,,
Tem/Temra cytotoxic T cells,CD16+ NK cells,VTN,PVR,-0.0049258443,0.72,1.8841725e-05,-0.004925367603755012,-inf,0.0024603617,,,
Tem/Temra cytotoxic T cells,Classical monocytes,ADGRE5,CD55,0.10115199,0.0,5.5737615e-05,0.10115137776672159,0.06166619,3.6779962e-05,1.0,,
Tem/Temra cytotoxic T cells,Classical monocytes,C1QA,CD33,0.5310373,0.0,-0.077854425,0.5310450532860211,-9.008318,-0.034071997,,,
Tem/Temra cytotoxic T cells,Classical monocytes,C1QA,CD93,0.5285169,0.0,-0.077507414,0.5284899216563339,-8.730014,0.07267826,,,
Tem/Temra cytotoxic T cells,Classical monocytes,C1QA,CSPG4,-0.028304355,1.0,-0.0008421551,-0.028303846276117636,,-0.0018265722,,,
Tem/Temra cytotoxic T cells,Classical monocytes,C1QB,CD33,0.5448291,0.0,-0.046659723,0.5448367171517473,-17.59803,-0.02913861,,,
Tem/Temra cytotoxic T cells,Classical monocytes,C1QB,LRP1,0.6476164,0.0,-0.05514139,0.6476131849877093,-18.63982,0.059913803,,,
Tem/Temra cytotoxic T cells,Classical monocytes,C3,C5AR2,0.1307856,0.0,-0.010413479,0.1307851074370094,-47.544617,-0.010103158,,,
Tem/Temra cytotoxic T cells,Classical monocytes,C3,CD19,-0.091112934,1.0,0.0051642256,-0.09111271346493396,-53.425926,0.00514205,,,
Tem/Temra cytotoxic T cells,Classical monocytes,C3,CD46,0.00079946965,0.51,-0.0012882019,0.0008001548306843381,-48.750156,0.0036445488,,,
Tem/Temra cytotoxic T cells,Classical monocytes,C3,CR1,0.16505855,0.0,-0.012819506,0.16505371835820717,-51.215607,-0.008344474,,,
Tem/Temra cytotoxic T cells,Classical monocytes,C3,ITGAM,0.1731054,0.0,-0.01338441,0.17311214750145393,-48.36777,0.23875837,,,
Tem/Temra cytotoxic T cells,Classical monocytes,C3,ITGAX,0.38740936,0.0,-0.02842896,0.3874016975517941,-47.048347,-0.052376274,,,
Tem/Temra cytotoxic T cells,Classical monocytes,C3,ITGB2,0.18608567,0.0,-0.014295651,0.1860868130624852,-48.815174,0.006596726,,,
Tem/Temra cytotoxic T cells,Classical monocytes,C3,LRP1,0.6506951,0.0,-0.046912126,0.6506921695526806,-47.294754,0.12650582,,,
Tem/Temra cytotoxic T cells,Classical monocytes,C3,NRP1,0.038422704,0.0,-0.0039294255,0.038427031389444755,-56.160286,-0.0016378784,,,
Tem/Temra cytotoxic T cells,Classical monocytes,C4A,C5AR2,0.14148761,0.0,-0.0040635043,0.1414862019190641,-inf,0.022326546,,,
Tem/Temra cytotoxic T cells,Classical monocytes,C4A,CR1,0.17576057,0.0,-0.005002374,0.17575481284026187,-inf,0.018440103,,,
Tem/Temra cytotoxic T cells,Classical monocytes,C4A,NRP1,0.049124707,0.0,-0.0015333239,0.049128125871499465,-inf,0.0036194785,,,
Tem/Temra cytotoxic T cells,Classical monocytes,C4BPA,BMPR2,0.048152972,0.0,-0.0007457682,0.04815125176809933,-inf,0.55230844,,,
Tem/Temra cytotoxic T cells,Classical monocytes,C4BPA,CD40,-0.038519066,1.0,0.00050313177,-0.038519799211514966,-inf,-0.0062300107,,,
Tem/Temra cytotoxic T cells,Classical monocytes,C4BPA,LRP1,0.66464317,0.0,-0.009629078,0.6646395295260491,-inf,-0.27710637,,,
Tem/Temra cytotoxic T cells,Classical monocytes,C5,C5AR1,0.70999324,0.0,-0.05233718,0.7100040677933181,-24.940163,-0.39884278,,,
Tem/Temra cytotoxic T cells,Classical monocytes,C5,C5AR2,0.13036233,0.0,-0.010664622,0.13036205361861652,-25.575958,-0.046461117,,,
Tem/Temra cytotoxic T cells,Classical monocytes,CD55,ADGRE5,-0.12350671,1.0,-0.07234647,-0.12350762726879429,-0.20847183,-0.04773976,,,
Tem/Temra cytotoxic T cells,Classical monocytes,CD59,CD2,-0.30398926,1.0,-0.03930193,-0.30398340994247175,-1.780269,0.0062590144,,,
Tem/Temra cytotoxic T cells,Classical monocytes,CFP,NCR1,-0.25953698,1.0,0.0652178,-0.25953457461240115,-3.6599898,-0.02711718,,,
Tem/Temra cytotoxic T cells,Classical monocytes,FCN2,LRP1,0.66495013,0.0,-0.008808602,0.6649468848404527,-inf,0.01362176,,,
Tem/Temra cytotoxic T cells,Classical monocytes,HMGB1,THBD,0.366137,0.0,0.09785636,0.36613284914358424,6.4684763,0.23777132,1.0,,
Tem/Temra cytotoxic T cells,Classical monocytes,HP,ITGAM,0.1624745,0.0,-0.02149179,0.16247964630181894,-21.278845,-0.32578146,,,
Tem/Temra cytotoxic T cells,Classical monocytes,ICAM1,ITGAM,0.113373354,0.0,-0.05893748,0.11337931728739599,-0.71375394,0.15680598,,,
Tem/Temra cytotoxic T cells,Classical monocytes,ICAM1,ITGAX,0.3276773,0.0,-0.12518528,0.32766886733773615,0.6056683,-0.03439843,,,
Tem/Temra cytotoxic T cells,Classical monocytes,ICAM2,ITGAM,0.12469017,0.0,-0.05030701,0.12469692762041869,0.19507635,-1.5541688,,,
Tem/Temra cytotoxic T cells,Classical monocytes,ICAM4,ITGAM,0.14840584,0.0,-0.03222088,0.14841487412922538,-12.006136,0.07696878,,,
Tem/Temra cytotoxic T cells,Classical monocytes,JAG1,CD46,-0.002013849,0.57,-0.0014946989,-0.002014362140264004,-6.115301,0.0014908524,,,
Tem/Temra cytotoxic T cells,Classical monocytes,MELTF,PLG,0.011706499,0.11,-0.000110760164,0.011706107659504089,-inf,-0.024380505,,,
Tem/Temra cytotoxic T cells,Classical monocytes,PF4,THBD,0.21185052,0.0,-0.07383358,0.21184800464320014,4.5127277,-0.013422382,,,
Tem/Temra cytotoxic T cells,Classical monocytes,PLG,F2R,-0.12443602,1.0,0.0009879905,-0.12442953091017334,-inf,0.02040936,,,
Tem/Temra cytotoxic T cells,Classical monocytes,PLG,F2RL1,0.045150302,0.0,-0.000380674,0.0451485336212121,-inf,0.047303163,,,
Tem/Temra cytotoxic T cells,Classical monocytes,PLG,F3,0.14411497,0.0,-0.001179379,0.14411577481477222,-inf,-0.096790016,,,
Tem/Temra cytotoxic T cells,Classical monocytes,PLG,ITGA9,0.004084601,0.24,-4.9248883e-05,0.004083446760110316,-inf,0.00015716435,,,
Tem/Temra cytotoxic T cells,Classical monocytes,PLG,ITGB1,-0.07413063,1.0,0.00058199547,-0.07412880528244772,-inf,-0.11334357,,,
Tem/Temra cytotoxic T cells,Classical monocytes,PLG,PLGRKT,-0.10102821,1.0,0.0007990753,-0.10103519438084439,-inf,0.016414553,,,
Tem/Temra cytotoxic T cells,Classical monocytes,PROC,THBD,0.264661,0.0,-0.015066083,0.2646566204885118,-12.947785,-0.001981553,,,
Tem/Temra cytotoxic T cells,Classical monocytes,PROS1,AXL,-0.014370673,0.96,-0.001113208,-0.014370011617079865,-15.709238,-0.0003272538,,,
Tem/Temra cytotoxic T cells,Classical monocytes,PROS1,MERTK,0.064589515,0.0,-0.009119563,0.06459040980725325,-8.435532,-0.010487227,,,
Tem/Temra cytotoxic T cells,Classical monocytes,RPS19,C5AR1,0.8598788,0.0,0.38410985,0.859889019641131,2.2529862,-0.04722997,1.0,,
Tem/Temra cytotoxic T cells,Classical monocytes,SERPING1,LRP1,0.62023634,0.0,-0.12832785,0.6202343014298721,-9.954903,0.041776724,,,
Tem/Temra cytotoxic T cells,Classical monocytes,SERPING1,SELP,-0.07559626,1.0,0.0052977265,-0.07559380802706361,-19.157955,0.0005347002,,,
Tem/Temra cytotoxic T cells,Classical monocytes,SPON2,ITGAM,0.3540526,0.0,0.12461019,0.3540607914440275,0.6555635,0.17909405,1.0,,
Tem/Temra cytotoxic T cells,Classical monocytes,VTN,ITGA5,0.16508572,0.0,-0.0024478252,0.16508236011637964,-inf,-0.055417188,,,
Tem/Temra cytotoxic T cells,Classical monocytes,VTN,ITGA8,-0.008814234,1.0,7.525767e-05,-0.008814242227020343,-inf,-0.0007947389,,,
Tem/Temra cytotoxic T cells,Classical monocytes,VTN,ITGAV,0.036717832,0.0,-0.00058535876,0.03671968187197866,-inf,-0.18272218,,,
Tem/Temra cytotoxic T cells,Classical monocytes,VTN,ITGB3,-0.018878782,1.0,0.00022128237,-0.018877900237491207,-inf,-0.002303253,,,
Tem/Temra cytotoxic T cells,Classical monocytes,VTN,ITGB6,0.0038754668,0.38,-0.000108854896,0.003875392181720334,,-0.021043262,,,
Tem/Temra cytotoxic T cells,Classical monocytes,VTN,ITGB8,0.04462364,0.0,-0.0007000627,0.0446288928012026,-inf,0.004783121,,,
Tem/Temra cytotoxic T cells,Classical monocytes,VTN,PLAUR,0.9443795,0.0,-0.013754457,0.9444052469022578,-inf,0.6690983,,,
Tem/Temra cytotoxic T cells,Classical monocytes,VTN,PVR,0.13915953,0.0,-0.002071667,0.1391618186200047,-inf,-0.27051926,,,
Tem/Temra cytotoxic T cells,DC2,ADGRE5,CD55,0.06250125,0.0,-0.015561328,0.06250105565741979,-0.34423855,-0.01026856,,,
Tem/Temra cytotoxic T cells,DC2,C1QA,CD33,1.101239,0.0,-0.15636195,1.1012400549493901,-12.764925,-0.06842981,,,
Tem/Temra cytotoxic T cells,DC2,C1QA,CD93,0.113149114,0.0,-0.020318003,0.11314986404776489,-13.025832,0.019052077,,,
Tem/Temra cytotoxic T cells,DC2,C1QA,CSPG4,-0.03836564,1.0,0.00054312055,-0.03836534636045764,-inf,0.0011779885,,,
Tem/Temra cytotoxic T cells,DC2,C1QB,CD33,1.1150308,0.0,-0.09371086,1.1150317188151162,-21.354637,-0.058521654,,,
Tem/Temra cytotoxic T cells,DC2,C1QB,LRP1,0.106209636,0.0,-0.010466314,0.10621035117789177,-22.516294,0.011372159,,,
Tem/Temra cytotoxic T cells,DC2,C3,C5AR2,-0.033591792,0.95,0.001126131,-0.03359133535849618,-63.891956,0.0010925725,,,
Tem/Temra cytotoxic T cells,DC2,C3,CD19,-0.08969401,1.0,0.0050646146,-0.08969362022833957,-53.553024,0.0050428663,,,
Tem/Temra cytotoxic T cells,DC2,C3,CD46,-0.03080472,0.9,0.0009304731,-0.030804212435230648,-49.740643,-0.0026324713,,,
